m.01q9cz	Victor Wooten	m.0s1mn	Mountain Home	people.person.place_of_birth
m.05hdf	Nastassja Kinski	m.0156q	Berlin	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0dx0r6	Josh Hamilton	m.02_286	New York City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0g7km1	Tim Tebow	m.0195pd	Manila	people.person.place_of_birth
m.01wqflx	Eddie Vedder	m.0psxp	Evanston	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0cb1ky	Farida Jalal	m.0dlv0	New Delhi	people.person.place_of_birth
m.02q45_1	Türkan Şoray	m.05yq87	Eyüp	people.person.place_of_birth
m.01k5zk	Debra Winger	m.0yvdb	Cleveland Heights	people.person.place_of_birth
m.06d8b3	Gordon Clapp	m.0xd_5	North Conway	people.person.place_of_birth
m.05ddpw	Grace Paley	m.01531	The Bronx	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.03l3jy	John Cho	m.0hsqf	Seoul	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.05mfgt	Denis Johnson	m.02h6_6p	Munich	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.018009	Eric Bana	m.0chgzm	Melbourne	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.047s955	François Cluzet	m.05qtj	Paris	people.person.place_of_birth
m.02060l	Faith Evans	m.0rrhp	Lakeland	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.06mr6	Sean Connery	m.0flqwx	Fountainbridge	people.person.place_of_birth
m.0kcv4	Zinedine Zidane	m.0jdtt	Marseille	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.012rng	Norman Jewison	m.0h7h6	Toronto	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01l1ls	Carol Burnett	m.0f2w0	San Antonio	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.09l3p	Natalie Portman	m.0430_	Jerusalem	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.06yjtt	Greg Rikaart	m.0cr3d	Brooklyn	people.person.place_of_birth
m.02khqq	Lara Fabian	m.013vff	Etterbeek	people.person.place_of_birth,music.artist.origin
m.09v67v	Stephen Gaghan	m.0f__1	Louisville	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01cl9d	Aki Kaurismäki	m.03c164	Orimattila	people.person.place_of_birth
m.02z6h7	Gordon Ramsay	m.03v94n	Johnstone	people.person.place_of_birth
m.02x50_3	Sarah Utterback	m.0st2v	New Hampton	people.person.place_of_birth
m.03vp0j	Brett Butler	m.0fttg	Montgomery	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0b478	Luc Besson	m.05qtj	Paris	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01n8_g	Shashi Kapoor	m.0cvw9	Kolkata	people.person.place_of_birth
m.0clfhm	Kenneth Lonergan	m.01531	The Bronx	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0jf1b	Bob Fosse	m.01_d4	Chicago	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01vb0c	Mark Romanek	m.01_d4	Chicago	people.person.place_of_birth
m.0ff2kz	Eddie Garcia	m.02_55h	Sorsogon City	people.person.place_of_birth
m.02jvy9	Michel Camilo	m.0fthl	Santo Domingo	people.person.place_of_birth
m.0bkrj	Christopher Lambert	m.0y2fm	Great Neck	people.person.place_of_birth
m.03_wpf	Maggie Grace	m.0yx18	Worthington	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01lhp64	James Cotton	m.0wrzd	Tunica	people.person.place_of_birth
m.04jxlw	Akim Tamiroff	m.0bm4j	Tbilisi	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0bx14k	David Opatoshu	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01tj5w5	Eddie Fisher	m.0dclg	Philadelphia	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01m4kpp	Andy Griffith	m.0yl41	Mount Airy	people.person.place_of_birth
m.02lvyr	Will Oldham	m.0f__1	Louisville	people.person.place_of_birth,music.artist.origin,people.person.places_lived..people.place_lived.location
m.0165cp	Virginie Ledoyen	m.02jb8_	Aubervilliers	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.05vljb	James Shigeta	m.02hrh0_	Honolulu	people.person.place_of_birth
m.0bs0bvv	Wojciech Siemion	m.04gkkc4	Krzczonów, Lublin Voivodeship	people.person.place_of_birth
m.044pqn	Ajay Devgan	m.0dlv0	New Delhi	people.person.place_of_birth
m.016hrc	Judy Collins	m.0d9jr	Seattle	music.artist.origin,people.person.place_of_birth
m.01kj0p	Carrie-Anne Moss	m.01d26y	Burnaby	people.person.place_of_birth
m.015g_7	Ryan O'Neal	m.030qb3t	Los Angeles	people.person.place_of_birth
m.02c_q_	Estella Warren	m.05zhg	Peterborough	people.person.place_of_birth
m.02pkpfs	Allen Leech	m.0406xc	Killiney	people.person.place_of_birth
m.0vsy908	Kirsten Olesen	m.0lzp	Aarhus	people.person.place_of_birth
m.017115	Richard Farnsworth	m.030qb3t	Los Angeles	people.person.place_of_birth
m.0dgskx	Jim Carter	m.01ngxm	Harrogate	people.person.place_of_birth
m.02lhtf	Steve Harvey	m.010xtj	Welch	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0289nx	Irene Papas	m.05119p	Chiliomodi	people.person.place_of_birth
m.08cn_n	Joe Berlinger	m.0167q3	Bridgeport	people.person.place_of_birth
m.015wc0	Bernard Herrmann	m.02_286	New York City	people.person.place_of_birth
m.04hq31	Audra McDonald	m.0156q	Berlin	people.person.place_of_birth
m.01m8g__	Massimo Ranieri	m.02pxhb0	Borgo Santa Lucia	people.person.place_of_birth
m.02h0f3	Harry Morgan	m.02dtg	Detroit	people.person.place_of_birth
m.0gbj7t	Klaus Rifbjerg	m.01lfy	Copenhagen	people.person.place_of_birth
m.01rlq_	Lightnin' Hopkins	m.0105kq	Centerville	people.person.place_of_birth
m.03k7bd	Hal Holbrook	m.01sn3	Cleveland	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.06wr68	Christine Lakin	m.0f2rq	Dallas	people.person.place_of_birth
m.01_p6t	Toni Collette	m.02q0r0	Blacktown	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.05r0p2	Thanasis Veggos	m.02zq3r	Faliro	people.person.place_of_birth
m.0dk3bp	Paul Jabara	m.0cr3d	Brooklyn	people.person.place_of_birth
m.02_z06	Isabel Sanford	m.0f94t	Harlem	people.person.place_of_birth
m.0150m1	Chad Kroeger	m.04_kzn	Hanna	people.person.place_of_birth
m.017kq	Björn Ulvaeus	m.0343_	Gothenburg	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.098gbs0	Richard Partlow	m.04f_d	Kansas City	people.person.place_of_birth
m.01ycck	Alan Parker	m.0nq_b	Islington	people.person.place_of_birth
m.05rpst	Pat Carroll	m.013d7t	Shreveport	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0pc6bj0	Austin Priester	m.01_d4	Chicago	people.person.place_of_birth
m.06mddw	Barbara Harris	m.0psxp	Evanston	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.09h4b5	Vanessa Hudgens	m.0r22d	Salinas	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.016z51	Richard Crenna	m.030qb3t	Los Angeles	people.deceased_person.place_of_death,people.person.place_of_birth
m.0451j	Jet Li	m.01914	Beijing	people.person.place_of_birth
m.01j5sd	Gabriel Byrne	m.0726rs	Walkinstown	people.person.place_of_birth
m.08hxm4	Isabel Bayrakdarian	m.0gk9s6	Zahlé	people.person.place_of_birth
m.047sxrj	Nicki Minaj	m.0gplfm	Saint James, Trinidad and Tobago	people.person.place_of_birth
m.01w02sy	Courtney Love	m.0d6lp	San Francisco	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.05wty0	Sofía Vergara	m.02b84b	Barranquilla	people.person.place_of_birth
m.01p3k5	Alicia Villarreal	m.0b2h3	Monterrey	people.person.places_lived..people.place_lived.location,music.artist.origin,people.person.place_of_birth
m.0d_8qj	Joseph Cross	m.0xpp5	New Brunswick	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.016kqk	Dexter Gordon	m.030qb3t	Los Angeles	people.person.place_of_birth,music.artist.origin
m.058f_6	Michael Learned	m.0rh6k	Washington, D.C.	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.09xrxq	Peter Capaldi	m.0hyxv	Glasgow	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0169v2	Connie Francis	m.0hptm	Newark	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0b36my	Anne-Marie Duff	m.0n95v	Chiswick	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.09fqtq	James Wilby	m.0fs54	Yangon	people.person.place_of_birth
m.023mt7	David Frost	m.02t3wj	Tenterden	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0170qf	Ralph Fiennes	m.0pfd9	Ipswich	people.person.place_of_birth
m.0276jmv	David Zayas	m.05r7t	Puerto Rico	people.person.place_of_birth,people.person.nationality
m.011ld9	Sviatoslav Richter	m.03_b99	Zhytomyr	people.person.place_of_birth
m.026dw3	Keri Russell	m.0dwgs	Fountain Valley	people.person.place_of_birth
m.01vtmw6	Harry Nilsson	m.037kyw	Bushwick	people.person.place_of_birth
m.01vvyc_	50 Cent	m.0596rb	South Jamaica	people.person.place_of_birth
m.0czd2w_	Jason Winer	m.094jv	Baltimore	people.person.place_of_birth
m.028nfm	Neil LaBute	m.02dtg	Detroit	people.person.place_of_birth
m.0h1p	Ang Lee	m.03tbwc	Chaojhou, Pingtung	people.person.place_of_birth
m.03h_fk5	Johnny Cash	m.0qscf	Kingsland	people.person.place_of_birth
m.01l793	Ricki Lake	m.0yc3z	Hastings-on-Hudson	people.person.place_of_birth
m.0bwdgs	Shane Meadows	m.018flk	Uttoxeter	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.044qx	James Stewart	m.0_0ts	Indiana	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.07h565	Jacob Vargas	m.01btry	Michoacán	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0301yj	Peter Gallagher	m.02_286	New York City	people.person.place_of_birth
m.05b1062	Asit Sen	m.0fnb4	Dhaka	people.person.place_of_birth
m.0346yf	Charles Keating	m.04jpl	London	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.03bwz28	Ashley Olsen	m.0281s1	Sherman Oaks	people.person.place_of_birth
m.03j149k	Method Man	m.02zp1t	Hempstead	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0bwhbh	Nancy Malone	m.033mfh	Queens Village	people.person.place_of_birth
m.08cm4w	Barbara Rush	m.02cl1	Denver	people.person.place_of_birth
m.0l9k1	Ernst Lubitsch	m.0156q	Berlin	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02hspy	Agnieszka Holland	m.081m_	Warsaw	people.person.place_of_birth
m.05_vmz	Kent McCord	m.030qb3t	Los Angeles	people.person.place_of_birth
m.0ff1qp	Michel Galabru	m.05bf2w	Safi	people.person.place_of_birth
m.0_5vr	Madeleine Albright	m.05ywg	Prague	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01wmcbg	Karen Black	m.0s5gk	Park Ridge	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.06qd2n	Niecy Nash	m.0r0r4	Palmdale	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01lszsz	Lil Romeo	m.0f2tj	New Orleans	people.person.places_lived..people.place_lived.location,people.person.place_of_birth,music.artist.origin
m.02n4b9	Rick Moranis	m.0h7h6	Toronto	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.06dr9y	Stephen Gyllenhaal	m.01sn3	Cleveland	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.03497f	Marisa Pavan	m.0c7l_	Cagliari	people.person.place_of_birth
m.02nfjp	Jay Chou	m.055xh0	Linkou District	people.person.place_of_birth
m.016gkf	Peter Ustinov	m.0394d2	Swiss Cottage	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.066j63	Patrice Chéreau	m.0963jj	Lézigné	people.person.place_of_birth
m.01hcj2	Christina Applegate	m.0f2wj	Hollywood	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0g4sfg	Irene Worth	m.0x7hg	Fairbury	people.person.place_of_birth
m.04gktbk	Jeff Imada	m.0r0f7	Inglewood	people.person.place_of_birth
m.0cs1q9	Li Bingbing	m.02z3ysy	Wuchang, Heilongjiang	people.person.place_of_birth
m.05wdgq	Jackie Shroff	m.04vmp	Mumbai	people.person.place_of_birth
m.0d2c7m	Peter MacNeill	m.059s8	New Brunswick	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01y0y6	Paul Reiser	m.02_286	New York City	people.person.place_of_birth
m.02t__l	Joel Grey	m.01sn3	Cleveland	people.person.place_of_birth
m.06bn23	Pedro Armendáriz	m.04sqj	Mexico City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01csyt	Sid Caesar	m.0n6dc	Yonkers	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.03bxsw	Brenda Blethyn	m.01vzcp	Ramsgate	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0225wf	Anna Chlumsky	m.01_d4	Chicago	people.person.place_of_birth
m.0gb_5pp	Simon Rhee	m.0f04v	San Jose	people.person.place_of_birth
m.0bv62	Langston Hughes	m.013h1c	Joplin	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0987nzf	Uli Hanisch	m.05bkf	Nuremberg	people.person.place_of_birth
m.01c2_j	Petula Clark	m.017j4q	Epsom	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.018gm	Bud Spencer	m.0fhsz	Naples	people.person.place_of_birth
m.05s43x	Suze Orman	m.01_d4	Chicago	people.person.place_of_birth
m.0309hj	Sherry Stringfield	m.01vsl	Colorado Springs	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01lct6	Al Franken	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02_340	Fisher Stevens	m.01_d4	Chicago	people.person.place_of_birth
m.0d9y7d	Tygo Gernandt	m.0k3p	Amsterdam	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.03z6p_	Donna Douglas	m.0493cyr	Pride	people.person.place_of_birth
m.01mp7r5	Jerry Butler	m.0wrrv	Sunflower	people.person.place_of_birth
m.027fcy	Ricky Williams	m.071vr	San Diego	people.person.place_of_birth
m.09jk9z	George Meyer	m.05tbn	Pennsylvania	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02jxsq	Sanjeev Kumar	m.01h1hn	Surat	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02lgfh	Steve Schirripa	m.02d6fj	Bensonhurst	people.person.place_of_birth
m.01x209s	Rita Moreno	m.0qmzt	Humacao	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.04g4n	Leslie Caron	m.011wdm	Boulogne-Billancourt	people.person.place_of_birth
m.02c23m	Franka Potente	m.0149mq	Münster	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.037t9m	Valerie Bertinelli	m.0rgxp	Wilmington	people.person.place_of_birth
m.096_sn	Patrick Magee	m.02dtqs	Armagh	people.person.place_of_birth
m.014vk4	Condoleezza Rice	m.0lphb	Birmingham	music.artist.origin,people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01jptn1	James Moody	m.0lhn5	Savannah	music.artist.origin,people.person.place_of_birth
m.01f9zw	Bill Withers	m.026zd2_	Slab Fork	people.person.place_of_birth
m.029_l	Delroy Lindo	m.02k_r5	Eltham	people.person.place_of_birth
m.06nr7z	Susan Clark	m.0kf14	Sarnia	people.person.place_of_birth
m.02vwckw	Flo Rida	m.0rn8b	Carol City	people.person.place_of_birth
m.0mp4c	Charles Aznavour	m.05qtj	Paris	people.person.places_lived..people.place_lived.location,people.person.place_of_birth,music.artist.origin
m.0mzhd	Hattie McDaniel	m.0tbql	Wichita	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0309h3	Kim Delaney	m.0dclg	Philadelphia	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.027kj6l	John Archer	m.0x8yj	Osceola	people.person.place_of_birth
m.01yqrk	Steve Nash	m.0g284	Johannesburg	people.person.place_of_birth
m.027zz	David Fincher	m.02cl1	Denver	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0m0hw	Robert Mitchum	m.0167q3	Bridgeport	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.043gtr	Merle Travis	m.0nmvw	Muhlenberg County	people.person.place_of_birth
m.01hy3g	Debra Monk	m.013jcb	Middletown	people.person.place_of_birth
m.04vnmf	August Diehl	m.0156q	Berlin	people.person.place_of_birth
m.054z5b	Susan Kohner	m.030qb3t	Los Angeles	people.person.place_of_birth
m.05d1dy	Don McKellar	m.0h7h6	Toronto	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02x0j_	Dan Tyminski	m.01z7cq	Rutland City	music.artist.origin,people.person.place_of_birth
m.01kb2dp	Rodney Crowell	m.0102j5	Crosby	people.person.place_of_birth
m.01q3_2	Kenny Loggins	m.010tkc	Everett	people.person.place_of_birth
m.01wbgdv	Chaka Khan	m.01_d4	Chicago	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01mzgl7	Philip Bailey	m.02cl1	Denver	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01k1h	Bob Costas	m.0ccvx	Queens	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02_t2t	Rufus Wainwright	m.01mc2k	Rhinebeck	people.person.place_of_birth,music.artist.origin
m.0kfrs	Lionel Hampton	m.0lphb	Birmingham	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.08vr94	Kristen Wiig	m.02br5k	Canandaigua	people.person.place_of_birth
m.018276	Cecil Taylor	m.02_286	New York City	people.person.place_of_birth,music.artist.origin,people.person.places_lived..people.place_lived.location
m.0gfg90	Nicole Garcia	m.012gg6	Oran	people.person.place_of_birth
m.069_0y	Andrew Lau	m.03h64	Hong Kong	people.person.place_of_birth
m.0499t3	Roger Rees	m.010l_	Aberystwyth	people.person.place_of_birth
m.012cnn	Sinéad O'Connor	m.01fxbs	Glenageary	people.person.place_of_birth
m.0l_s0	Tony Hawk	m.0r4wn	Carlsbad	people.person.place_of_birth
m.01g23m	Kate Hudson	m.030qb3t	Los Angeles	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0696jd	Dinah Manoff	m.02_286	New York City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.03067p	Michael Badalucco	m.0cr3d	Brooklyn	people.person.place_of_birth
m.02fn5	Dennis Hopper	m.0t6rl	Dodge City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.05r5w	Pamela Anderson	m.02mt0p	Ladysmith	people.person.place_of_birth
m.068fy8	Buck Clayton	m.0t80w	Parsons	people.person.place_of_birth
m.03gm2r	Paolo Conte	m.0cdr3	Asti	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01m1dzc	Norman Blake	m.0pzpz	Chattanooga	music.artist.origin,people.person.place_of_birth
m.014hdb	Zhang Yimou	m.0kzd9	Xi'an	people.person.place_of_birth
m.01fkxr	LeAnn Rimes	m.0b4v02	Star	people.person.place_of_birth
m.0b_c7	Franco Zeffirelli	m.031y2	Florence	people.person.place_of_birth
m.0767ml	Rosemary Murphy	m.02h6_6p	Munich	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02gnf_	Kyan Douglas	m.0f2v0	Miami	people.person.place_of_birth
m.03xmy1	Brigitte Nielsen	m.012hj7	Rødovre	people.person.place_of_birth
m.07myb2	Kerry Washington	m.01531	The Bronx	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02tcnx	Katharine Ross	m.0f2wj	Hollywood	people.person.place_of_birth
m.01jq611	Daniela Mercury	m.09wwlj	Salvador	music.artist.origin,people.person.place_of_birth
m.01lmk9k	Stan Freberg	m.0mzww	Pasadena	people.person.place_of_birth
m.086nl7	Bill Hader	m.013kcv	Tulsa	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02_l96	Marlon Wayans	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02csf7	Ken Ogata	m.04j9_tt	Ushigome	people.person.place_of_birth
m.0c35ls	Michael Conrad	m.02_286	New York City	people.person.place_of_birth
m.0b3761	Johnny Pacheco	m.03_33l	Santiago de los Caballeros	people.person.place_of_birth
m.0124kp	Adam Resnick	m.0fvzz	Harrisburg	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.03cfjg	Marty Stuart	m.0wr45	Philadelphia	music.artist.origin,people.person.place_of_birth
m.01k3_r	John Williams	m.0fgj2	Buckinghamshire	people.person.place_of_birth
m.08q3s0	Jack Bender	m.09c7w0	United States of America	people.person.nationality,people.person.place_of_birth
m.017g21	Roger Waters	m.017ksm	Great Bookham	people.person.place_of_birth
m.02tn0_	Tony Scott	m.03wfqj	North Shields	people.person.place_of_birth
m.0683n	Paul Auster	m.0hptm	Newark	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.028k57	Eugene Levy	m.03pzf	Hamilton	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.09hd7g	Charles Haid	m.0d6lp	San Francisco	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0vb3nz2	Siwat Chotchaicharin	m.02pv7bp	Hat Yai District	people.person.place_of_birth
m.05ty4m	Judd Apatow	m.01nl79	Flushing	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.02s2wq	Rob Thomas	m.0b55ht	Landstuhl	people.person.place_of_birth,music.artist.origin
m.08wr9y	Linda Thorson	m.0h7h6	Toronto	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.05xphx	Rumer Willis	m.0th3k	Paducah	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.06w2sn5	Justin Bieber	m.0b1t1	London	people.person.place_of_birth
m.01fnxg	Irving Lorenzo	m.02vrh8	Hollis	people.person.place_of_birth,music.artist.origin
m.028q6	Dave Brubeck	m.0qymv	Concord	music.artist.origin,people.person.place_of_birth
m.04g1bz	Jon Cryer	m.02_286	New York City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01w1kyf	Shirley MacLaine	m.0dzt9	Richmond	people.person.place_of_birth
m.02d42t	Samantha Morton	m.09tlh	Nottingham	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.0f2df	David Niven	m.04jpl	London	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02v2w6	Marisa Monte	m.06gmr	Rio de Janeiro	people.person.place_of_birth,music.artist.origin
m.025027	Leontyne Price	m.0wqnn	Laurel	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.01nfy1	John Sessions	m.022yjl	Largs	people.person.place_of_birth
m.0bvsx56	Dina Spybey	m.01smm	Columbus	people.person.place_of_birth
m.01bcq	Blythe Danner	m.0dclg	Philadelphia	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.016bx2	Michael Powell	m.0g9xhh	Bekesbourne	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0kt57m	Keene Curtis	m.0f2r6	Salt Lake City	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.01w_10	Katie Couric	m.0mpbx	Arlington County	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.04vpxc	Francis Ng	m.03h64	Hong Kong	people.person.nationality,people.person.place_of_birth
m.060nf4	Jane Adams	m.0rh6k	Washington, D.C.	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0b1d0w	Sam Moore	m.0f2v0	Miami	people.person.place_of_birth
m.0bjk9q	Lee Unkrich	m.01sn3	Cleveland	people.person.place_of_birth
m.08gfmn	Harry Lennix	m.01_d4	Chicago	people.person.place_of_birth
m.012dtw	Walter Huston	m.0h7h6	Toronto	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.013cr	Albert Brooks	m.0k049	Beverly Hills	people.person.place_of_birth
m.01wvfk	Althea Gibson	m.0mw01	Clarendon County	people.person.place_of_birth
m.055l5h	John Derek	m.0f2wj	Hollywood	people.person.place_of_birth
m.04wp63	Ben Burtt	m.05m2yw	Jamesville	people.person.place_of_birth
m.02_4zc	Cornelis Vreeswijk	m.01cwr2	IJmuiden	people.person.place_of_birth
m.079hvk	Haskell Wexler	m.01_d4	Chicago	people.person.place_of_birth
m.01hxs4	Matthew Perry	m.01m7lf	Williamstown	people.person.place_of_birth
m.02p68d	Michael Bolton	m.0f2nf	New Haven	music.artist.origin,people.person.place_of_birth
m.02w7m1m	Horacio Hernandez	m.0d6hn	Havana	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.016ywr	Jeremy Irons	m.01zgf2	Cowes	people.person.place_of_birth
m.02kts3	Jan Hammer	m.05ywg	Prague	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02rchht	Jon Avnet	m.0cr3d	Brooklyn	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.08664q	Martin Donovan	m.01xkrp	Reseda	people.person.place_of_birth
m.03_b0d	Ricardo Arjona	m.075tcw	Jocotenango	people.person.place_of_birth
m.03k8_c	Marton Csokas	m.01nh5h	Invercargill	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02gyl0	Theodore Bikel	m.0fhp9	Vienna	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0bqsnfy	Brian Mcconnachie	m.0cw77d	Garrison	people.person.place_of_birth
m.09fv6m	Danny Lee	m.06wjf	Shanghai	people.person.place_of_birth
m.0154qm	Cate Blanchett	m.0chgzm	Melbourne	people.person.place_of_birth
m.09k2t1	Jordin Sparks	m.0d35y	Phoenix	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.04lqls	Geraldine McEwan	m.05xb2s	Old Windsor	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.012vby	Mervyn LeRoy	m.0d6lp	San Francisco	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.04qsdh	Ruby Dee	m.01sn3	Cleveland	people.person.place_of_birth
m.06jcc	Ray Bradbury	m.0sbbq	Waukegan	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.016h9b	Maurice Gibb	m.02075l	Douglas	people.person.place_of_birth
m.0b9dmk	Carrie Preston	m.0rt80	Macon	people.person.place_of_birth
m.06bzwt	David Morse	m.0ty_b	Beverly	people.person.place_of_birth
m.0j5q3	Alicia Silverstone	m.0d6lp	San Francisco	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.02x_h0	Jermaine Dupri	m.0ydpd	Asheville	music.artist.origin,people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.05p92sk	Nicolas Bro	m.01lfy	Copenhagen	people.person.place_of_birth
m.02qptzd	Gabrielle Rose	m.0d060g	Canada	people.person.nationality,people.person.place_of_birth
m.03d1_n	June Lockhart	m.02_286	New York City	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.0j582	Kirk Douglas	m.01mddx	Amsterdam	people.person.place_of_birth
m.01t97c	Ross Kemp	m.01_4n4	Barking	people.person.places_lived..people.place_lived.location,people.person.place_of_birth
m.018lp7	Annie Potts	m.05jbn	Nashville	people.person.place_of_birth
m.01846t	John Rhys-Davies	m.02qh_x	Ammanford	people.person.place_of_birth,people.person.places_lived..people.place_lived.location
m.03vy0g	Joe Flaherty	m.068p2	Pittsburgh	people.person.place_of_birth
m.04gqjyg	Kim Hyun-joong	m.0hsqf	Seoul	people.person.place_of_birth
